url,total_requests,html_requests,css_requests,js_requests,image_requests,font_requests,video_requests,audio_requests,json_requests,other_requests,total_transfer_bytes,total_resource_bytes,total_bytes,html_bytes,css_bytes,js_bytes,image_bytes,font_bytes,video_bytes,audio_bytes,json_bytes,other_bytes,largest_resource_bytes,largest_resource_url,gzip_compressed_bytes,cacheable_bytes,third_party_requests,third_party_bytes,uses_http2,ttfb_ms_avg,ttfb_ms_min,ttfb_ms_max,extra_media_bytes,final_total_bytes,final_co2_grams,lighthouse_performance
https://www.avrasya.edu.tr/,119,2,16,14,76,11,0,0,0,0,16196652,16196652,16196652,20469,207427,229827,15344829,394100,0,0,0,0,1956755,https://avrasya.edu.tr/wp-content/uploads/2023/10/29-ekim-scaled-400x565.jpg,0,16112519,118,16196652,False,290.35551008521855,14.81750002130866,1056.062199990265,0,16196652,0.6787938438355924,
https://www.adu.edu.tr/,89,2,8,16,41,11,4,0,6,1,208345133,208345133,208345133,99398,75034,560727,18588424,353176,188660101,0,8273,0,51199124,https://www.adu.edu.tr/videos/4.mp4,0,970532,71,9399186,False,791.6813863690054,23.96949997637421,3698.6623000120744,716834090,925179223,38.773813317529864,
https://www.bau.edu.tr/,64,3,7,16,25,8,0,0,4,1,2908031,2908031,2908031,124437,419998,1059505,834614,468388,0,0,1089,0,558600,https://cdn.bau.edu.tr/banner/lvrbyfimwkc05-ApplyBau-Ba%C5%9Fvurular%C4%B1.png,0,2206110,63,2907853,False,154.59184843712137,16.92279998678714,1421.2664000224322,0,2908031,0.12187417130917312,
https://www.balikesir.edu.tr/,172,4,60,52,28,8,8,0,4,8,27171388,27171388,27171388,416028,363584,1244333,17187412,149756,7785101,0,25174,0,2308107,https://vod-adaptive-ak.vimeocdn.com/exp=1764934660~acl=%2Fbdf48097-3f16-4a4a-8388-32186dc9f055%2Fpsid%3D2ddb7066cd1c6a040d85d138fc4f76017fe5c08db966c2527c2784534a0789da%2F%2A~hmac=15e2d5f7056ac69dcb18a3787db1eaba6afe74f8dc753a6d9c0252b3518d321b/bdf48097-3f16-4a4a-8388-32186dc9f055/psid=2ddb7066cd1c6a040d85d138fc4f76017fe5c08db966c2527c2784534a0789da/v2/range/prot/cmFuZ2U9MTM1MS0yMzA5NDU3/avf/f7d52b6f-30a4-4adc-a704-d6d19fff8b5c.mp4?pathsig=8c953e4f~5l64Zf8fM7bZja2ETebwqnKgm82nnyIPyPzW6z3pZWc&r=dXMtY2VudHJhbDE%3D&range=1351-2309457,0,13970397,169,26690429,False,404.5274814023625,2.0129999611526728,1183.5406000027433,0,27171388,1.1387397162616255,
https://www.bandirma.edu.tr/,106,4,3,7,84,3,3,0,2,0,642125322,642125322,642125322,282130,410637,894672,8014277,421056,632102547,0,3,0,262379045,https://webyonetim.bandirma.edu.tr/Content/Web/Yuklemeler/DosyaYoneticisi/1130/files/BANDIRMA%20ONYEDI%CC%87%20EYLU%CC%88L%20U%CC%88NI%CC%87VERSI%CC%87TESI%CC%87%20TU%CC%88RKC%CC%A7E%20TANITIM%20FI%CC%87LMI%CC%87.mp4,0,478996,25,638634656,False,971.7457396228675,47.43789997883141,12141.19989995379,448469596,1090594918,45.70630501024426,
https://www.bartin.edu.tr/,84,2,9,4,62,5,1,0,1,0,63287295,63287295,63287295,182273,476356,212657,33141330,454708,28818295,0,1676,0,28818295,https://cdn.bartin.edu.tr/w3/slayt/adayogrencifwc8bxu.mp4,0,62277976,83,63134560,False,1245.2590976234726,45.70760007482022,4465.707900002599,28818295,92105590,3.8601006846874952,
https://www.baskent.edu.tr/,70,1,11,15,36,5,0,0,2,0,5843482,5843482,5843482,15117,108849,912097,4422836,384568,0,0,15,0,827716,https://www.baskent.edu.tr/upload/images/idari_birimler_panel/kutuphane-3.jpg,0,591521,9,591536,False,326.35268714012847,34.12119997665286,734.3909000046551,0,5843482,0.24489750154316428,
https://www.batman.edu.tr/,95,3,11,16,53,10,0,0,1,1,22953722,22953722,22953722,169882,373650,557449,21339457,513284,0,0,0,0,6815889,https://batman.edu.tr/img/slider/hosgeldin-2025.jpg,0,534357,94,22953492,False,1112.6634599947322,24.940299917943776,3817.5306000048295,0,22953722,0.9619793761521579,
https://www.bayburt.edu.tr/,216,26,13,58,60,25,0,0,34,0,18177676,18177676,18177676,1228557,930046,8457329,5142100,880428,0,0,1539216,0,1326344,https://www.bayburt.edu.tr/assets/index-BoLOmNkI.js,0,11470987,206,16284094,False,212.2797402785013,0.18039997667074203,593.9694000408053,0,18177676,0.7618176005780697,
https://www.beykoz.edu.tr/,97,4,7,22,47,8,0,0,8,1,9678169,9678169,9678169,268578,401391,1728089,5806429,1472280,0,0,1402,0,1342490,https://www.beykoz.edu.tr/uploads/2024/02/wd1qkbv9kwgq5-beykoz-universitesi-cover.jpg,0,9563138,42,2104473,False,219.5442154626698,36.786200013011694,864.5355999469757,0,9678169,0.405607377178967,
https://www.bezmialem.edu.tr/,156,6,13,37,89,4,0,0,6,1,11463021,11463021,11463021,213627,518027,2082822,8401446,200764,0,0,46335,0,686854,https://www.youtube.com/s/player/4e11051b/player_ias.vflset/tr_TR/base.js,0,11361530,155,11462848,False,1809.5197608949652,0.2266999799758196,4935.906400089152,0,11463021,0.4804096603766084,
https://www.bilecik.edu.tr/,45,1,12,15,7,10,0,0,0,0,2870215,2870215,2870215,350226,219833,635606,595158,1069392,0,0,0,0,350226,https://www.bilecik.edu.tr/,0,1456313,21,1812045,False,158.6842444466634,39.86839996650815,388.52440007030964,786035936,788906151,33.06267484556884,
https://www.bingol.edu.tr/,97,4,28,11,50,3,0,0,1,0,6935062,6935062,6935062,120229,115923,589862,6053812,55236,0,0,0,0,1443599,https://www.bingol.edu.tr/documents/file/bu_MainPageBoxes/Untitled-1-84617f4e-e552-4fdf-af3b-ab201fc6650c.png,0,6791770,6,298108,False,418.7962175286903,35.31829989515245,1116.0616999259219,0,6935062,0.2906450908631087,
https://www.biruni.edu.tr/,96,1,14,19,53,6,0,0,3,0,22816352,22816352,22816352,1425601,279030,935833,19466841,707336,0,0,1711,0,2569212,"https://www.biruni.edu.tr/content/images/uploads/originals/web%20tr%20(10),7274.png",0,1505156,28,1506101,False,667.3199770836314,14.565899968147278,1649.6206000447273,0,22816352,0.9562222659587861,
https://www.beu.edu.tr/,102,8,11,16,64,2,0,0,1,0,12654304,12654304,12654304,451570,81315,414390,11635301,71728,0,0,0,0,1550138,https://www.beu.edu.tr/Dosyalar/Mansetler/221220240124Normalymn.png,0,294214,7,294356,False,1249.414736272621,0.26030000299215317,2700.472299940884,0,12654304,0.5303357541561128,
https://www.boun.edu.tr/,280,12,19,18,151,27,41,0,12,0,300404959,300404959,300404959,54347,959936,6191829,29186973,873660,263084525,0,53689,0,15122511,https://mediastore.cc.bogazici.edu.tr/web/upload/ritimler/32-teknofest-2025-20250925-103351.mp4,0,7938988,279,300404797,False,1394.260179995659,32.41510002408177,8078.136299969628,21448713,321853672,13.48873157054186,
https://www.ibu.edu.tr/,160,6,16,27,98,4,0,0,7,2,16294676,16294676,16294676,62463,107489,1573402,14379673,163328,0,0,8321,0,2330936,https://www.ibu.edu.tr/Images/Uploads/MyContents/1172550-20240430115019842694.jpg,0,1209739,43,1221774,False,2136.872468747606,14.870100072585046,5491.911900113337,0,16294676,0.6829019822180271,
https://www.mehmetakif.edu.tr/,197,1,7,151,27,2,0,0,9,0,6327138,6327138,6327138,461995,55903,4182544,1189639,44732,0,0,392325,0,1628814,https://www.mehmetakif.edu.tr/_nuxt/lB548qyd.js,0,4305184,23,1656084,False,261.39526455545257,0.1976999919861555,1107.61750000529,0,6285467,0.2634208789095283,
https://www.btu.edu.tr/,113,1,7,10,94,1,0,0,0,0,33949906,33949906,33949906,21339,59892,351465,33367190,150020,0,0,0,0,3881386,https://depo.btu.edu.tr/img/etkinlikler//1755516448.jpeg,0,21339,110,33845617,False,706.4930716739655,75.63269999809563,2600.2338000107557,0,33949906,1.4228241238743067,
https://www.uludag.edu.tr/,122,2,18,33,60,5,0,0,4,0,7860300,7860300,7860300,193265,432450,1853748,5006223,373492,0,0,1122,0,847809,https://cdn.teknofest.org/media/upload/userFormUpload/t3-logo-TR-01_wnoJj_1_5TSjS.png,0,1449454,42,3120828,False,272.8520762270744,20.435000071302056,915.388600085862,0,7860300,0.32942136749625206,
https://www.cag.edu.tr/,118,5,5,15,86,4,0,0,2,1,9043543,9043543,9043543,591982,25078,1992309,6292299,141875,0,0,0,0,709919,https://www.cag.edu.tr/assets/js/all.min.js,0,9038423,27,1353075,False,629.518630507923,1.6409000381827354,1677.6632000692189,0,9043543,0.3790105087682605,
https://www.comu.edu.tr/,536,7,15,36,342,14,3,0,119,0,177744693,177744693,177744693,210176,698835,3250501,24921925,332400,96391544,0,51939312,0,48143144,https://www.comu.edu.tr/assets/video/tanitim-7.mp4,0,54986246,461,74760798,False,107.32466492492622,0.1479999627918005,1159.8458000225946,48143144,225887837,9.466849886812271,
https://www.cankaya.edu.tr/,92,23,8,8,48,5,0,0,0,0,6265065,6265065,6265065,15771,109132,66708,5785654,287800,0,0,0,0,1315239,https://www.cankaya.edu.tr/img/video.png,0,348112,28,353277,False,161.60930217365208,24.749099975451827,467.8931999951601,0,6265065,0.26256584096699953,
https://karatekin.edu.tr/,101,2,20,24,43,9,0,0,3,0,20896743,20896743,20896743,649872,1565884,1394848,16938140,339292,0,0,8707,0,5886223,https://krtknadmn.karatekin.edu.tr/files/karatekin/slide/c998f26d346f4fec8643a3bd6f8cc261.jpg,0,538714,12,538714,False,278.1508534704104,22.209999966435134,1085.487600066699,0,20896743,0.875772382132709,
https://www.cu.edu.tr/,83,1,3,2,66,10,0,0,1,0,17030057,17030057,17030057,573328,145297,369897,15171787,769748,0,0,0,0,3487519,https://www.cu.edu.tr/media/jh2etlfx/rhapsody-7-2026-orjinal-ju-rili-afis-_page-0001.jpg,0,2556956,17,864929,False,700.567918072219,82.21129991579801,1625.9077000431716,0,17030057,0.713721443898976,
https://demiroglu.bilim.edu.tr/,108,4,3,21,67,7,0,0,6,0,7530597,7530597,7530597,380616,297661,1367522,5236941,247584,0,0,273,0,686854,https://www.youtube.com/s/player/4e11051b/player_ias.vflset/tr_TR/base.js,0,7067486,28,1636250,False,280.81401851334334,12.751600006595254,3316.1968999775127,0,7530597,0.315603674389422,
https://www.dicle.edu.tr/,72,1,10,6,50,5,0,0,0,0,5349001,5349001,5349001,152406,55082,77189,4694548,369776,0,0,0,0,240993,https://www.dicle.edu.tr/Contents/Banners/00000000-0000-0000-0000-000000000000/e04432ffc4834c79b2d970fad338c478_WhatsApp%20Image%202025-05-25%20at%2017.12.12.jpeg,0,0,0,0,False,15524.291279167906,740.9222000278533,26012.933500111103,0,5349001,0.2241740422323346,
https://www.dogus.edu.tr/,144,6,5,23,95,8,0,0,7,0,16737789,16737789,16737789,54452,108938,1544668,14485052,501016,0,0,43663,0,877280,https://www.dogus.edu.tr/images/default-source/haberler-2025/%C5%9Fef-claudio/haber-kapak_haber-pc.jpg?sfvrsn=f9bd208_4,0,3337309,56,2129751,False,468.6334020904421,0.2929000183939934,1424.1303999442607,0,16737789,0.7014726335182787,
https://www.deu.edu.tr/,147,66,35,28,15,1,0,0,2,0,1029965,1029965,1029965,57313,104208,681795,112147,66624,0,0,7878,0,134706,https://www.googletagmanager.com/gtag/js?id=G-BM5GT0D05P&cx=c&gtm=4e5c31,0,1006048,17,555820,False,318.69458095851627,4.508399986661971,1216.9671000447124,0,1029965,0.04316533450037241,
https://duzce.edu.tr/,46,1,5,8,25,5,0,0,2,0,17226582,17226582,17226582,11676,36987,382100,16554035,241732,0,0,52,0,2193069,https://cdn.duzce.edu.tr/file/getfile/deb1fb3f-701e-4528-86a2-c17ee0a9a8d5,0,313688,9,446824,False,545.8317347852837,35.46060004737228,1209.2550001107156,0,17226582,0.7219577115029098,
https://www.ege.edu.tr/,122,44,19,22,26,5,0,0,6,0,5634461,5634461,5634461,113392,465011,1948913,2682319,423732,0,0,1094,0,688971,https://pl.weaccess.ai/static/tool/wetoolv1.js,0,965741,121,5634234,False,554.5130581976694,48.52429998572916,1893.6736000468954,0,5634461,0.23613753262907267,
https://www.erciyes.edu.tr/,207,5,4,17,162,11,0,0,8,0,37636311,37636311,37636311,192278,935579,1321372,33929253,1238012,0,0,19817,0,760915,https://www.erciyes.edu.tr/bundles/bootstrap?v=yjOQe7rWYWP5ZIFNtOy9qgBWkQ97PGjafz-N014SVGc1,0,1871580,27,1854887,False,1710.3447666659429,23.91150000039488,4120.67209999077,0,37636311,1.5773195726796985,
https://www.ebyu.edu.tr/,182,2,39,58,69,14,0,0,0,0,15505301,15505301,15505301,294294,406273,483723,13537527,783484,0,0,0,0,1865546,https://ebyu.edu.tr/wp-content/uploads/2023/10/Ekran-Resmi-2023-10-11-10.59.35-1.png,0,14750120,181,15505301,False,1037.4938670320662,35.01220000907779,2068.735299981199,0,15505301,0.6498196581378579,
https://www.erzurum.edu.tr/,68,3,9,13,36,4,0,0,2,1,6824130,6824130,6824130,132191,373985,815579,5245047,249228,0,0,8100,0,573834,https://erzurum.edu.tr/Content/duyuru/image/2af32b48-05c0-45a8-935a-7bba52c982de.jpg,0,1678489,67,6823968,False,219.75152353886241,4.520799964666367,449.5737999677658,0,6824130,0.28599598444998264,
https://www.ogu.edu.tr/,53,1,9,5,34,3,0,0,1,0,6370805,6370805,6370805,64337,118829,325169,5695234,167236,0,0,0,0,656476,https://www.ogu.edu.tr/files/haber/4ce5e477-bb45-4188-a11e-19dc2813d1ac/img.jpg?v=1,0,249014,7,249014,False,315.16521888178823,48.79360005725175,546.4255000697449,0,6370805,0.26699735317379236,
https://www.eskisehir.edu.tr/,112,1,9,23,65,11,0,0,3,0,9615799,9615799,9615799,35510,137271,651216,8588596,201892,0,0,1314,0,943792,https://www.eskisehir.edu.tr/Uploads/www/Slider/266262626.jpg,0,472719,20,473267,False,762.0798428522123,14.26919992081821,1872.7539000101388,0,9615799,0.40299348067492247,
https://www.fsm.edu.tr/,221,11,30,52,113,8,0,0,6,1,20230329,20230329,20230329,664293,442793,4586965,14388036,146308,0,0,1806,128,1072338,https://www.fsm.edu.tr/resimler/upload/142022-05-20-10-43-08pm.jpg,0,19826130,73,5168933,False,88.8717122164205,0.16139994841068983,842.3586999997497,0,20230329,0.8478432940319182,
https://www.fbu.edu.tr/,264,12,16,71,120,19,0,0,26,0,158787703,158787703,158787703,9936658,306174,3608214,137021690,821328,0,0,7093639,0,14905341,https://www.fbu.edu.tr/media/haberler/577184bd-bc1e-485d-91f0-bafba068ea64_1759728739.jpeg,0,11905859,89,10149177,False,357.15023612297233,0.12149999383836985,8789.4180000294,0,158787703,6.654715756885707,
https://www.firat.edu.tr/,145,4,31,20,73,10,3,0,4,0,156419394,156419394,156419394,471531,434411,1196843,16553074,599808,137163108,0,619,0,68560332,https://www.firat.edu.tr/front/videos/trailernew.mp4,0,961768,21,1005736,False,939.4270744825039,1.8847000319510698,2239.1216999385506,68560364,224979758,9.428792735561728,
https://gazi.edu.tr/,105,2,10,18,64,9,0,0,2,0,11407945,11407945,11407945,281089,431597,1543930,8313974,837352,0,0,3,0,662007,https://webupload.gazi.edu.tr/upload/1/2021/12/27/d1d2466e-8932-4abc-83ef-7a0c6c9e1c4d-150-kapak.jpg,0,11207237,14,1384052,False,126.90581523347646,4.739299998618662,521.6043000109494,0,11407945,0.4781014518812299,
https://www.gibtu.edu.tr/,129,3,33,26,58,6,0,0,2,1,18715033,18715033,18715033,776438,99199,769205,16074689,983492,0,0,12010,0,898635,https://www.gibtu.edu.tr/medya/yonetimfoto/gibtu_bolumler_bg.png,0,543865,16,546675,False,1112.1289891501267,21.156999981030822,3290.8652999904007,0,18715033,0.7843379722908139,
https://www.gantep.edu.tr/,113,6,10,19,56,17,0,0,5,0,9844050,9844050,9844050,328403,112818,1902247,6579490,912984,0,0,8108,0,778531,https://ibs.gaziantep.edu.tr/gaun_slider/gantep-21763532826.png,0,1840626,112,9843813,False,245.83978937378367,7.647400023415685,633.9837000705302,0,9844050,0.41255936957895756,
https://www.gtu.edu.tr/,135,9,7,40,43,8,0,0,28,0,7446968,7446968,7446968,807236,293379,4298344,1731681,311192,0,0,5136,0,686854,https://www.youtube.com/s/player/4e11051b/player_ias.vflset/tr_TR/base.js,0,7445876,71,4820962,False,218.18698357717733,0.22990000434219837,1922.2603999078274,0,7446968,0.31209882348775864,
https://www.giresun.edu.tr/,88,3,11,9,58,7,0,0,0,0,11708824,11708824,11708824,27962,62608,231060,10817986,569208,0,0,0,0,1026930,https://www.giresun.edu.tr/Files/Images/slider-liman_cropped-2647.jpg,0,1613,1,1613,False,521.6610840923914,41.17059998679906,962.6406999304891,0,11708824,0.4907111451029778,
https://www.gumushane.edu.tr/,113,2,7,32,57,0,0,0,15,0,45808312,45808312,45808312,218650,385156,1463092,43493732,0,0,0,247682,0,6072346,https://arsiv.gumushane.edu.tr/media/uploads/images/users/niyazi.poyraz/IMG_8052.JPG,0,3149097,58,42772752,False,440.104033621811,0.6361999548971653,2932.2467000456527,0,45808312,1.9198041781783104,
https://www.hacettepe.edu.tr/,55,1,6,9,32,4,1,0,2,0,49740973,49740973,49740973,10458,99493,239473,8314521,232460,40844553,0,15,0,40844553,https://www.hacettepe.edu.tr/img/tanitim2025v02.mp4,0,289420,21,7718388,False,175.18486182036048,18.24780006427318,702.6503999950364,0,49740973,2.084620096720755,
https://www.hakkari.edu.tr/,68,1,8,14,37,6,0,0,2,0,5314284,5314284,5314284,313724,240186,384855,2186818,2187204,0,0,1497,0,582932,https://www.hakkari.edu.tr/assets/fonts/PFDinTextPro-Light.ttf,0,248972,8,249703,False,168.9350176568362,14.414899982511997,893.4491999680176,0,5314284,0.22271906957030296,
https://www.halic.edu.tr/,68,2,1,16,30,13,4,0,2,0,49203979,49203979,49203979,348044,21659,602107,2830601,90984,45310584,0,0,0,40532124,https://halic.edu.tr/slider_video.mp4,0,576301,67,49203979,False,155.99298529559746,33.79809996113181,382.5191999785602,45232444,94436423,3.957784767262638,
https://www.harran.edu.tr/,24,3,4,5,9,1,1,0,1,0,24601222,24601222,24601222,6276,85986,893068,12519633,267104,10829155,0,0,0,10829155,https://www.harran.edu.tr/Dosyalar/Mansetler/240920251144Mobilharrantanitim.mp4,0,948717,9,948717,False,233.1380624867355,34.708700026385486,513.892599963583,21658310,46259532,1.9387145899236202,
https://www.hku.edu.tr/,37,1,22,6,5,2,0,0,1,0,3054564,3054564,3054564,388164,1648962,685437,222965,109036,0,0,0,0,466681,https://www.hku.edu.tr/wp-content/cache/min/1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=1761676363,0,3054564,1,14010,False,74.03603782625618,0.5643999902531505,230.89620005339384,0,3054564,0.12801529839634895,
https://www.mku.edu.tr/,42,2,3,3,16,6,0,0,12,0,6851235,6851235,6851235,2454,199311,429007,5298833,546668,0,0,374962,0,2745999,https://www.mku.edu.tr/assets/mku_04-BRSCfz0B.jpg,0,458132,32,3331994,False,423.9541833272337,35.6366999913007,1291.5721000172198,0,6851235,0.2871319418773055,
https://www.hitit.edu.tr/,69,3,11,16,32,6,0,0,1,0,21234682,21234682,21234682,248971,984556,1902749,17546958,551448,0,0,0,0,6190063,https://cdn.hitit.edu.tr/hitit/images/original/1-20251124141926670.jpg,0,16912836,68,21234682,False,250.4899029019356,36.14319988992065,815.228599938564,0,21234682,0.8899352420121432,
https://www.igdir.edu.tr/,67,12,3,3,35,6,0,0,8,0,6796367,6796367,6796367,121286,917117,2886450,2603826,227728,0,0,39960,0,2862043,https://www.igdir.edu.tr/web/assets/16943-70e8274/1/web.assets_frontend_lazy.min.js,0,6254475,7,190969,False,156.80391790949975,2.9494999907910824,416.22829996049404,0,6796367,0.28483245056122547,
https://www.isparta.edu.tr/,66,1,14,18,26,6,0,0,1,0,5677870,5677870,5677870,35436,698961,1355916,2401125,1186432,0,0,0,0,679449,https://www.isparta.edu.tr/assetsv2/images/promotion-video-bg.png,0,5642434,3,177132,False,328.15927424058884,41.70139995403588,742.1402999898419,0,5677870,0.23795678280293941,
https://www.ihu.edu.tr/,78,3,5,12,49,3,0,0,5,1,14825382,14825382,14825382,18114,55376,3677894,10979352,88940,0,0,5706,0,2635604,https://www.ihu.edu.tr/assets/plugins/fontawesome-7/regular.min.js,0,8428226,54,8413903,False,427.90996154041915,18.904800061136484,1200.299699907191,0,14825382,0.6213245820254089,
https://www.bilkent.edu.tr/,131,11,18,45,36,7,0,0,14,0,7884968,7884968,7884968,624223,372553,3763277,2864952,258856,0,0,1107,0,908264,https://w3.bilkent.edu.tr/bilkent/wp-content/uploads/sites/2/2023/02/gorsel_burs.jpg,0,4874855,130,7884751,False,182.3275679374071,0.26050000451505184,928.6677000345662,0,7884968,0.3304551914334297,
https://www.inonu.edu.tr/,61,2,5,14,29,1,0,0,10,0,3998844,3998844,3998844,4140,37098,637637,3253678,19596,0,0,46695,0,1041649,https://admin.inonu.edu.tr/servlet/image/ModuleCarousel/5946/31-10-2025_094500966_S3.png,0,140059,35,3157024,False,170.2583131063577,31.80120000615716,666.2341000046581,0,3998844,0.16758961603045464,
https://www.iste.edu.tr/,91,5,5,37,19,6,0,0,18,1,9031957,9031957,9031957,283163,368274,1936375,3836548,268696,0,0,2338901,0,822202,https://rr5---sn-nv47lnsy.googlevideo.com/videoplayback?expire=1764953768&ei=SLoyabn8H6bGi9oPnYfV-Ac&ip=176.218.5.166&id=o-AD38pBdn-bFht-K3AlqqrzAQvRZnm-3IwfWb5R-FjUlL&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&xpc=EgVo2aDSNQ%3D%3D&cps=6&met=1764932168%2C&mh=6A&mm=31%2C26&mn=sn-nv47lnsy%2Csn-4g5edndl&ms=au%2Conr&mv=m&mvi=5&pl=20&rms=au%2Cau&initcwndbps=2286250&bui=AdEuB5TDb_jFuTnNRaN5Hb5DnJLq9MJLKyhYqBbnho0-DvFg0ne3gHVlbTIQoAOq_qhWROmgOz6txa35&spc=6b0G_EpcJc-yJhwPeyQKZdM15sxcFcnBvewg4cNBaqWUYEwhOEupjZrU_sjp61H3BOE&vprv=1&svpuc=1&mime=video%2Fwebm&ns=lUJ1KjBu_1RGYrZidO43zrEQ&rqh=1&gir=yes&clen=10637066&dur=182.033&lmt=1756151309492193&mt=1764931732&fvip=4&keepalive=yes&fexp=51552689%2C51565116%2C51565681%2C51580968%2C51669167%2C51673847&c=WEB_EMBEDDED_PLAYER&sefc=1&txp=530F224&n=OotvyTJZviuPsg&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cxpc%2Cbui%2Cspc%2Cvprv%2Csvpuc%2Cmime%2Cns%2Crqh%2Cgir%2Cclen%2Cdur%2Clmt&sig=AJfQdSswRgIhAMRMrFCzDov_mFg9SCHxdURim_mWqiH-WqSDC5QiiU_jAiEA6-d2RDnq5JcOvF_JirQ-eJoZLoFvMEZn45-XWlMykXY%3D&lsparams=cps%2Cmet%2Cmh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Crms%2Cinitcwndbps&lsig=APaTxxMwRgIhALbCBFXZaPeHX50IPlWH83EEYHdOsPGS4W6NZ4ogaNzcAiEA6_JWempsmNtxYokQtE1-ivHheKIVrxW7fgJVcSVDlG4%3D&alr=yes&cpn=YJ3hwCstUZ6rjiQZ&cver=1.20251204.01.00&range=951458-1773596&rn=8&rbuf=15000&pot=IgjtzuzPhPxXhg==&ump=1&srfvp=1,0,4143034,55,4178728,False,154.42649560218044,18.229400040581822,531.3531999709085,0,9031957,0.37852494511753326,
https://www.arel.edu.tr/,216,4,33,124,46,5,0,0,4,0,11398151,11398151,11398151,281321,3078759,3796206,4006490,235352,0,0,23,0,1433542,https://arel.edu.tr/wp-content/themes/_bridge/css/stylesheet.min.css?ver=6.9,0,1517121,212,10834771,False,1478.965554629987,17.477400018833578,3672.199000022374,0,11398151,0.47769099008291965,
https://atlas.edu.tr/,121,6,23,35,41,10,0,0,5,1,3996303,3996303,3996303,406317,140143,1056763,2020675,370104,0,0,2301,0,404280,https://www.atlas.edu.tr/,0,3986798,42,1006195,False,213.53929091056364,0.634100055322051,1706.020100042224,0,3996303,0.16748312395066026,
https://www.aydin.edu.tr/,98,8,8,20,36,5,0,0,20,1,11057030,11057030,11057030,203949,228464,704096,9450177,392144,0,0,78200,0,2533988,https://www.aydin.edu.tr/tr-tr/Slider/2025%20QS%20RANKED%20TR.jpg,0,11014149,44,3163485,False,287.16279183305346,56.56319996342063,650.9851000737399,0,11057030,0.4633947741240263,
https://www.beykent.edu.tr/,200,10,13,54,92,7,0,0,18,6,33714685,33714685,33714685,164649,2853561,19549840,10620167,95848,0,0,430620,0,5573133,https://beykentchat.sonitel.io:8130/main.a1540dc71781fcdf.js,0,13216639,111,22048868,False,157.2839925007429,0.10760000441223383,1389.7168000694364,0,33714685,1.4129661256447434,
https://www.bilgi.edu.tr/,103,3,13,19,58,6,0,0,4,0,5576091,5576091,5576091,193852,445639,782316,3900026,254256,0,0,2,0,300784,https://www.bilgi.edu.tr/media/covers/2025/12/02/isitme-taramasi-etkinligi_1200x628.jpg,0,4764078,37,1074568,False,219.8178735264924,24.06249998603016,492.1510999556631,0,5576091,0.23369127418845892,
https://www.esenyurt.edu.tr/,52,2,2,11,33,1,1,0,2,0,54570687,54570687,54570687,128694,327202,909402,1772008,811412,50621969,0,0,0,50621969,https://www.esenyurt.edu.tr/uploads/2024/07/jupr9qdt4e16w-esenyurt-universitesi-video.mp4,0,3005568,17,728740,False,91.75781729684856,8.681199979037046,397.3689000122249,0,54570687,2.287031072191894,
https://www.galata.edu.tr/,100,3,5,24,51,12,0,0,5,0,21567173,21567173,21567173,22888,82813,2308586,19042312,109160,0,0,1414,0,3698016,https://galata.edu.tr/BackOffice/UploadImage/News/7f0999c0-4b11-4671-bef1-aaf6e0edbd7b.JPG,0,1542716,71,20260873,False,920.9787646470817,8.34010005928576,2723.1912999413908,0,21567173,0.9038697788491846,
https://www.gedik.edu.tr/,139,3,27,44,53,4,0,0,7,1,4435684,4435684,4435684,239517,709344,1765596,1547265,168072,0,0,5890,0,243222,https://www.gedik.edu.tr/wp-content/uploads/logo-2022.jpg,0,4345948,45,1598948,False,330.27838705368873,14.08410002477467,812.0351999532431,0,4435684,0.1858973689377308,
https://www.gelisim.edu.tr/,90,2,9,20,48,5,0,0,5,1,12350395,12350395,12350395,48091,97736,1008345,10738493,457296,0,0,434,0,1423737,https://panel.gelisim.edu.tr/assets/2025/resimler/igusurdurulebilirkisafilm/3d-cinema-movie-projector_1175773bb1444c46a782df9b815878eb.png,0,11057143,59,11094126,False,232.01144546460867,18.711700104176998,769.7144000558183,0,12350395,0.517599075101316,
https://www.kent.edu.tr/,88,2,17,20,42,4,2,0,1,0,13584006,13584006,13584006,40549,97238,267801,2659244,265924,10252194,0,1056,0,6047403,https://www.kent.edu.tr/content/files/Sanal-Tur/Kent%20Uni%20Taksim%20720p.mp4,0,254549,12,254745,False,285.8219454554439,31.385199981741607,1962.8015999915078,10252194,23836200,0.9989636018872261,
https://www.iku.edu.tr/,76,1,10,18,35,9,0,0,2,1,12413094,12413094,12413094,85728,561115,1040031,10228740,497480,0,0,0,0,1513637,https://www.iku.edu.tr/sites/default/files/styles/slideshow_1140x500_/public/2023-12/ogrenci-basarisi.png?itok=R37e6U9Q,0,12413052,23,1125628,False,367.6208184226293,17.477899906225502,968.8256999943405,0,12413094,0.5202267598360778,
